Words,freq,No_Match,Entered
hummer,16,0,0
humoristisch,16,0,0
humpeln,16,0,0
hundefreund,16,0,0
hundeführer,16,0,0
hundekot,16,0,0
hunderter,16,0,0
hundertjährig,16,0,0
hundertschaft,16,0,0
hundertst-,16,0,0
hundesteuer,16,0,0
hüne,16,0,0
hupen,16,0,0
huschen,16,0,0
husten,16,0,0
hydraulisch,16,0,0
hymnus,16,0,0
hypothekenbank,16,0,0
idealfall,16,0,0
idealist,16,0,0
idealistisch,16,0,0
ideenreich,16,0,0
ideenreichtum,16,0,0
ideenwettbewerb,16,0,0
ideologe,16,0,0
idyll,16,0,0
ignoriert,16,0,0
ihresgleichen,16,0,0
illusorisch,16,0,0
imageschaden,16,0,0
imagination,16,0,0
imam,16,0,0
imitation,16,0,0
immerwährend,16,0,0
immerzu,16,0,0
immobilienfond,16,0,0
immobiliengeschäft,16,0,0
immobilienmakler,16,0,0
immun,16,0,0
imperial,16,0,0
imperialismus,16,0,0
implantat,16,0,0
importverbot,16,0,0
impressionistisch,16,0,0
impressum,16,0,0
impulsiv,16,0,0
inaktiv,16,0,0
inanspruchnahme,16,0,0
inbrunst,16,0,0
inclusive,16,0,0
indikation,16,0,0
indio,16,0,0
indiskretion,16,0,0
indiskutabel,16,0,0
individualist,16,0,0
individualverkehr,16,0,0
industrieanlage,16,0,0
industriegesellschaft,16,0,0
industriegewerkschaft,16,0,0
industriellenvereinigung,16,0,0
industrieller,16,0,0
industriepark,16,0,0
industrieproduktion,16,0,0
industriestadt,16,0,0
industriestandort,16,0,0
industrieunternehmen,16,0,0
industriezweig,16,0,0
ineffizient,16,0,0
infarkt,16,0,0
infekt,16,0,0
infektionskrankheit,16,0,0
inflationär,16,0,0
informationsaustausch,16,0,0
informationsdienst,16,0,0
informationsfluss,16,0,0
informationsgesellschaft,16,0,0
informationsmaterial,16,0,0
informationsquelle,16,0,0
informationsstelle,16,0,0
informationstag,16,0,0
infoveranstaltung,16,0,0
infrarot,16,0,0
inhaftierung,16,0,0
inhaltsstoff,16,0,0
initiale,16,0,0
initialzündung,16,0,0
initiativ,16,0,0
injektion,16,0,0
inka,16,0,0
inkompetenz,16,0,0
inländer,16,0,0
innenausbau,16,0,0
innenausschuss,16,0,0
innenausstattung,16,0,0
innenbehörde,16,0,0
inneneinrichtung,16,0,0
innenministerkonferenz,16,0,0
innenpolitiker,16,0,0
innenverteidigung,16,0,0
innenverwaltung,16,0,0
innerörtlich,16,0,0
innewohnen,16,0,0
inselgruppe,16,0,0
inselstaat,16,0,0
insignien,16,0,0
insolvenzantrag,16,0,0
insoweit,16,0,0
inspekteur,16,0,0
instabilität,16,0,0
installateur,16,0,0
installierung,16,0,0
instinktiv,16,0,0
insulaner,16,0,0
insulin,16,0,0
integral,16,0,0
intendantin,16,0,0
intendanz,16,0,0
intensivierung,16,0,0
interaktion,16,0,0
intercity,16,0,0
interessengruppe,16,0,0
interessenkonflikt,16,0,0
interessenverband,16,0,0
interessenvertreter,16,0,0
interim,16,0,0
interimistisch,16,0,0
interimstrainer,16,0,0
internationalisierung,16,0,0
internationalität,16,0,0
internetadresse,16,0,0
internetauftritt,16,0,0
internetportal,16,0,0
internetzugang,16,0,0
internist,16,0,0
interpellation,16,0,0
intervall,16,0,0
interviewt,16,0,0
intimität,16,0,0
intonation,16,0,0
intonieren,16,0,0
intoniert,16,0,0
intranet,16,0,0
introvertiert,16,0,0
intuition,16,0,0
intuitiv,16,0,0
investitions,16,0,0
investitionssumme,16,0,0
investorengruppe,16,0,0
inwiefern,16,0,0
inzest,16,0,0
iq,16,0,0
ir,16,0,0
irrelevant,16,0,0
irritiert,16,0,0
irrsinnig,16,0,0
islamismus,16,0,0
isländisch,16,0,0
israelitisch,16,0,0
jackett,16,0,0
jagdgenossenschaft,16,0,0
jagdhornbläser,16,0,0
jagdpächter,16,0,0
jägerschaft,16,0,0
jahnhalle,16,0,0
jahnstraße,16,0,0
jahresausflug,16,0,0
jahresbeitrag,16,0,0
jahresdurchschnitt,16,0,0
jahreseinkommen,16,0,0
jahresergebnis,16,0,0
jahresgehalt,16,0,0
jahreskarte,16,0,0
jahreskonzert,16,0,0
jahresmitte,16,0,0
jahresvergleich,16,0,0
jahresverlauf,16,0,0
jahreswende,16,0,0
jahreszahl,16,0,0
jahrfeier,16,0,0
jahrhundertealt,16,0,0
jahrhundertelang,16,0,0
jakobsweg,16,0,0
jämmerlich,16,0,0
japanerin,16,0,0
jargon,16,0,0
jawort,16,0,0
jazzband,16,0,0
jazzer,16,0,0
jazzig,16,0,0
jazzmusiker,16,0,0
jemenitisch,16,0,0
jesuit,16,0,0
jesuitenkirche,16,0,0
jobben,16,0,0
jobcenter,16,0,0
jobsuche,16,0,0
joch,16,0,0
jockey,16,0,0
jogger,16,0,0
jogging,16,0,0
johlen,16,0,0
jongleur,16,0,0
jubelpaar,16,0,0
jubiläumsfest,16,0,0
jubiläumsveranstaltung,16,0,0
jubilieren,16,0,0
jucken,16,0,0
jüdin,16,0,0
jugendausschuss,16,0,0
jugendbuch,16,0,0
jugendcafé,16,0,0
jugendförderung,16,0,0
jugendgewalt,16,0,0
jugendgottesdienst,16,0,0
jugendhilfeausschuss,16,0,0
jugendklasse,16,0,0
jugendkriminalität,16,0,0
jugendkultur,16,0,0
jugendmeisterschaft,16,0,0
jugendmusik,16,0,0
jugendpfleger,16,0,0
jugendrotkreuz,16,0,0
jugendspieler,16,0,0
jugendstrafe,16,0,0
jugendstrafrecht,16,0,0
jugendteam,16,0,0
jugendtrainer,16,0,0
jugendturnier,16,0,0
jugendverband,16,0,0
jugendwehr,16,0,0
jugendwerk,16,0,0
jugendzeit,16,0,0
junggesellenverein,16,0,0
jungschar,16,0,0
jungschützen,16,0,0
jungsozialist,16,0,0
junker,16,0,0
junta,16,0,0
justizanstalt,16,0,0
justizsenator,16,0,0
justizsprecher,16,0,0
jux,16,0,0
kabarettistin,16,0,0
kabarettistisch,16,0,0
kabinettsmitglied,16,0,0
kabinettssitzung,16,0,0
kachel,16,0,0
kachelofen,16,0,0
kadaver,16,0,0
kadett,16,0,0
kadi,16,0,0
kaffeemaschine,16,0,0
kaffeetafel,16,0,0
kaffeetrinken,16,0,0
kaiserreich,16,0,0
kaisersaal,16,0,0
kaiserschnitt,16,0,0
kaktus,16,0,0
kaleidoskop,16,0,0
kalenderblatt,16,0,0
kalenderjahr,16,0,0
kalif,16,0,0
kalk,16,0,0
kalkulierbar,16,0,0
kaltblütig,16,0,0
kambodschanisch,16,0,0
kameraleute,16,0,0
kamerateam,16,0,0
kammergericht,16,0,0
kammerkonzert,16,0,0
kammermusikalisch,16,0,0
kammeroper,16,0,0
kampfabstimmung,16,0,0
kampfansage,16,0,0
kampfbetont,16,0,0
kampfeinsatz,16,0,0
kämpferin,16,0,0
kampfhandlung,16,0,0
kampfhubschrauber,16,0,0
kampfjet,16,0,0
kampfkraft,16,0,0
kampfmannschaft,16,0,0
kampfrichter,16,0,0
kampfstark,16,0,0
kanadierin,16,0,0
kanalbau,16,0,0
kanalnetz,16,0,0
kanaren,16,0,0
känguru,16,0,0
kanister,16,0,0
kanne,16,0,0
kantonalbank,16,0,0
kantonsgericht,16,0,0
kantonsrätin,16,0,0
kantonsregierung,16,0,0
kanute,16,0,0
kanzel,16,0,0
kanzleramtsminister,16,0,0
kanzlerkandidatur,16,0,0
kapitalanlage,16,0,0
kapitalgesellschaft,16,0,0
kapitalist,16,0,0
kapriole,16,0,0
kaputtgehen,16,0,0
kaputtmachen,16,0,0
kapuze,16,0,0
karambolage,16,0,0
karawane,16,0,0
karde,16,0,0
karenzgeld,16,0,0
kariert,16,0,0
karikaturist,16,0,0
karikieren,16,0,0
karnevalverein,16,0,0
karosse,16,0,0
karotte,16,0,0
karpfen,16,0,0
karren,16,0,0
kartei,16,0,0
kartellbehörde,16,0,0
kartellrechtlich,16,0,0
kartenreservierung,16,0,0
kartenspiel,16,0,0
kartentelefon,16,0,0
kartenverkauf,16,0,0
kartoffelsalat,16,0,0
karwoche,16,0,0
kasachisch,16,0,0
käser,16,0,0
käserei,16,0,0
kasino,16,0,0
kassenarzt,16,0,0
kassenärztlich,16,0,0
kassenführung,16,0,0
kassenlage,16,0,0
kassier,16,0,0
kästchen,16,0,0
kastrieren,16,0,0
katakombe,16,0,0
katalane,16,0,0
katapultiert,16,0,0
katasteramt,16,0,0
katastrophengebiet,16,0,0
katholikentag,16,0,0
katholizismus,16,0,0
kätzchen,16,0,0
kauern,16,0,0
kaufangebot,16,0,0
kauffrau,16,0,0
kaufinteressent,16,0,0
käuflich,16,0,0
kauz,16,0,0
kavaliersdelikt,16,0,0
kaviar,16,0,0
kegelbahn,16,0,0
keimen,16,0,0
keimzelle,16,0,0
kein-,16,0,0
kelle,16,0,0
kellerduell,16,0,0
kellerkind,16,0,0
kellerraum,16,0,0
kellertheater,16,0,0
ken,16,0,0
kenianer,16,0,0
kenianisch,16,0,0
kenntnisreich,16,0,0
kennzahl,16,0,0
kentern,16,0,0
keramikmuseum,16,0,0
keramisch,16,0,0
kernbereich,16,0,0
kernfrage,16,0,0
kernig,16,0,0
kernkompetenz,16,0,0
kernkraft,16,0,0
kernland,16,0,0
kernstadt,16,0,0
kerosin,16,0,0
kerzenlicht,16,0,0
kerzenschein,16,0,0
kess,16,0,0
ketchup,16,0,0
kettenreaktion,16,0,0
kettensäge,16,0,0
keyboarder,16,0,0
khan,16,0,0
kichern,16,0,0
kidnapper,16,0,0
killen,16,0,0
kilowatt,16,0,0
kinderarmut,16,0,0
kinderauge,16,0,0
kindererziehung,16,0,0
kinderfilm,16,0,0
kinderflohmarkt,16,0,0
kinderfreund,16,0,0
kinderfreundlich,16,0,0
kindergartengruppe,16,0,0
kindergartenjahr,16,0,0
kindergartenleiterin,16,0,0
kinderkarussell,16,0,0
kinderkino,16,0,0
kinderkleidung,16,0,0
kinderkrankheit,16,0,0
kinderkrebshilfe,16,0,0
kinderkrippe,16,0,0
kinderlied,16,0,0
kindermusical,16,0,0
kinderporno,16,0,0
kinderpornografie,16,0,0
kinderreich,16,0,0
kinderschänder,16,0,0
kinderschminke,16,0,0
kinderschuh,16,0,0
kindersitz,16,0,0
kindersoldat,16,0,0
kinderspital,16,0,0
kindertag,16,0,0
kindertanzgruppe,16,0,0
kinderturnen,16,0,0
kinderwunsch,16,0,0
kinderzahl,16,0,0
kindesalter,16,0,0
kindisch,16,0,0
kinocenter,16,0,0
kinosaal,16,0,0
kirchenasyl,16,0,0
kirchenkonzert,16,0,0
kirchenleitung,16,0,0
kirchenmusiker,16,0,0
kirchenplatz,16,0,0
kirchenrat,16,0,0
kirchenraum,16,0,0
kirchenschiff,16,0,0
kirchensteuer,16,0,0
kirchenvorsteherschaft,16,0,0
kirchgasse,16,0,0
kirchhof,16,0,0
kirchspiel,16,0,0
kirchweih,16,0,0
kirmesgesellschaft,16,0,0
kirmesplatz,16,0,0
kittel,16,0,0
kitz,16,0,0
kiwi,16,0,0
klaglos,16,0,0
klamauk,16,0,0
klamm,16,0,0
klammheimlich,16,0,0
klangbild,16,0,0
klangfarbe,16,0,0
klanglos,16,0,0
klangwelt,16,0,0
klappern,16,0,0
klarinettist,16,0,0
klarkommen,16,0,0
klärschlamm,16,0,0
klarstellung,16,0,0
klärwerk,16,0,0
klassement,16,0,0
klassenfahrt,16,0,0
klassenkampf,16,0,0
klassenlehrer,16,0,0
klassenlehrerin,16,0,0
klassensieger,16,0,0
klassenstufe,16,0,0
klassentreffen,16,0,0
klassieren,16,0,0
klassifizieren,16,0,0
klassizistisch,16,0,0
klatsch,16,0,0
klaue,16,0,0
klauenseuche,16,0,0
klavierabend,16,0,0
klaviertrio,16,0,0
klebeband,16,0,0
kleber,16,0,0
klebrig,16,0,0
klebstoff,16,0,0
kleiderkammer,16,0,0
kleiderschrank,16,0,0
kleinanleger,16,0,0
kleinarbeit,16,0,0
kleinbauer,16,0,0
kleinbetrieb,16,0,0
kleinbürgerlich,16,0,0
kleinfeld,16,0,0
kleingarten,16,0,0
kleingedruckt,16,0,0
kleingruppe,16,0,0
kleinkaliber,16,0,0
kleinkariert,16,0,0
kleinkrieg,16,0,0
kleinkunstbühne,16,0,0
kleinlaster,16,0,0
kleinlaut,16,0,0
kleinlich,16,0,0
kleintier,16,0,0
kleintransporter,16,0,0
klemme,16,0,0
klerus,16,0,0
kletterer,16,0,0
kletterwand,16,0,0
klimaerwärmung,16,0,0
klimakonferenz,16,0,0
klimapolitik,16,0,0
klimatisiert,16,0,0
klimaveränderung,16,0,0
kling,16,0,0
klingel,16,0,0
klinke,16,0,0
klipp,16,0,0
kloß,16,0,0
klöstern,16,0,0
klubkollege,16,0,0
klugheit,16,0,0
knabbern,16,0,0
knabenchor,16,0,0
knallig,16,0,0
knallrot,16,0,0
kneifen,16,0,0
kneten,16,0,0
knicken,16,0,0
knieproblem,16,0,0
kniff,16,0,0
knirschen,16,0,0
knistern,16,0,0
knochenbruch,16,0,0
knochenmark,16,0,0
knödel,16,0,0
knöllchen,16,0,0
knospe,16,0,0
knotenpunkt,16,0,0
knüller,16,0,0
knurren,16,0,0
knusprig,16,0,0
koalitionär,16,0,0
koalitionsausschuss,16,0,0
koalitionsfraktion,16,0,0
koalitionsgespräch,16,0,0
koalitionsregierung,16,0,0
koalitionsrunde,16,0,0
kob,16,0,0
koblenz,16,0,0
kobold,16,0,0
kochkunst,16,0,0
kochkurs,16,0,0
kochtopf,16,0,0
köder,16,0,0
ködern,16,0,0
kodex,16,0,0
koexistenz,16,0,0
kognitiv,16,0,0
kohlenstoff,16,0,0
kohlenwasserstoff,16,0,0
kokett,16,0,0
kokettieren,16,0,0
koks,16,0,0
kolleg,16,0,0
kollegial,16,0,0
kollektivvertrag,16,0,0
kolloquium,16,0,0
kolonial,16,0,0
kolonialmacht,16,0,0
kolossal,16,0,0
kolpinghaus,16,0,0
kolpingsfamilie,16,0,0
kolportieren,16,0,0
kolportiert,16,0,0
kölsch,16,0,0
kombinat,16,0,0
kommerzialisierung,16,0,0
kommissariat,16,0,0
kommissionsmitglied,16,0,0
kommode,16,0,0
kommunalaufsicht,16,0,0
kommunalwahlkampf,16,0,0
kommunikationstechnik,16,0,0
kommunion,16,0,0
komödiant,16,0,0
kompagnon,16,0,0
kompass,16,0,0
komplettiert,16,0,0
komplott,16,0,0
komponistin,16,0,0
kompositorisch,16,0,0
kompost,16,0,0
kompromissbereit,16,0,0
kompromissbereitschaft,16,0,0
kompromissvorschlag,16,0,0
konditor,16,0,0
konditorei,16,0,0
konferenzraum,16,0,0
konfessionell,16,0,0
konfetti,16,0,0
konfliktlösung,16,0,0
konfliktsituation,16,0,0
konföderation,16,0,0
konform,16,0,0
konfrontationskurs,16,0,0
konfrontiert,16,0,0
konfus,16,0,0
konfusion,16,0,0
kongenial,16,0,0
konglomerat,16,0,0
kongolesisch,16,0,0
kongresshalle,16,0,0
kongresshaus,16,0,0
königsblau,16,0,0
königspaar,16,0,0
königsschießen,16,0,0
königssee,16,0,0
konjunkturdatum,16,0,0
konjunkturflaute,16,0,0
konkordat,16,0,0
konkurrenzdruck,16,0,0
konkurrenzfähigkeit,16,0,0
konkurrenzlos,16,0,0
konkursverfahren,16,0,0
konkursverwalter,16,0,0
könner,16,0,0
konrektor,16,0,0
konserve,16,0,0
konsole,16,0,0
konsolidieren,16,0,0
konsolidiert,16,0,0
konspirativ,16,0,0
konstante,16,0,0
konstrukt,16,0,0
konsul,16,0,0
konsultieren,16,0,0
konsumgut,16,0,0
kontaktadresse,16,0,0
kontaktaufnahme,16,0,0
kontaktgruppe,16,0,0
kontaktieren,16,0,0
kontaktperson,16,0,0
kontaktstelle,16,0,0
konterchance,16,0,0
konterkarieren,16,0,0
kontinental,16,0,0
kontonummer,16,0,0
kontra,16,0,0
kontrapunkt,16,0,0
konträr,16,0,0
kontrastieren,16,0,0
kontrastprogramm,16,0,0
kontrastreich,16,0,0
kontrollausschuss,16,0,0
kontrollgremium,16,0,0
kontrollpunkt,16,0,0
kontrollstelle,16,0,0
kontrollsystem,16,0,0
konversion,16,0,0
konzernergebnis,16,0,0
konzerngewinn,16,0,0
konzernleitung,16,0,0
konzernspitze,16,0,0
konzernzentrale,16,0,0
konzertbesucher,16,0,0
konzerthalle,16,0,0
konzertieren,16,0,0
konzertprogramm,16,0,0
konzertreise,16,0,0
konzertveranstalter,16,0,0
konzil,16,0,0
koordinate,16,0,0
koordinatorin,16,0,0
koordinierung,16,0,0
koordinierungsstelle,16,0,0
kopfbedeckung,16,0,0
köpfchen,16,0,0
kopfhörer,16,0,0
kopflos,16,0,0
kopfschuss,16,0,0
kopfsteinpflaster,16,0,0
kopfüber,16,0,0
kopiert,16,0,0
kopplung,16,0,0
koreaner,16,0,0
korken,16,0,0
kormoran,16,0,0
körpereigen,16,0,0
körpergewicht,16,0,0
körpergröße,16,0,0
körperhaltung,16,0,0
körperpflege,16,0,0
körperteil,16,0,0
korporation,16,0,0
korrektheit,16,0,0
korrespondieren,16,0,0
korruptionsaffäre,16,0,0
korruptionsskandal,16,0,0
korruptionsvorwurf,16,0,0
korsett,16,0,0
kosmetikum,16,0,0
kosmetisch,16,0,0
kosmonaut,16,0,0
kostenaufwand,16,0,0
kostenbeitrag,16,0,0
kostenbeteiligung,16,0,0
kostendruck,16,0,0
kosteneinsparung,16,0,0
kostenexplosion,16,0,0
kostenfaktor,16,0,0
kostenintensiv,16,0,0
kostenpflichtig,16,0,0
kostenpunkt,16,0,0
kostenschätzung,16,0,0
kostensteigerung,16,0,0
kostenvoranschlag,16,0,0
kostümiert,16,0,0
kot,16,0,0
kotflügel,16,0,0
krabbe,16,0,0
krabbeln,16,0,0
kracher,16,0,0
kräftemesse,16,0,0
kräfteverhältnis,16,0,0
kraftlos,16,0,0
krafttraining,16,0,0
krähe,16,0,0
krähen,16,0,0
kralle,16,0,0
kram,16,0,0
kramen,16,0,0
krampfhaft,16,0,0
kranich,16,0,0
kränkeln,16,0,0
kranken,16,0,0
kränken,16,0,0
krankenbett,16,0,0
krankengeld,16,0,0
krankenhausaufenthalt,16,0,0
krankenpflege,16,0,0
krankenpfleger,16,0,0
krankenpflegeverein,16,0,0
krankenschein,16,0,0
krankentransport,16,0,0
krankenversichert,16,0,0
krankheitsbild,16,0,0
krankheitserreger,16,0,0
kranzniederlegung,16,0,0
krebserregen,16,0,0
krebsgesellschaft,16,0,0
krebshilfe,16,0,0
krebsleiden,16,0,0
krebspatient,16,0,0
kredenzen,16,0,0
kreditaufnahme,16,0,0
kreditgeber,16,0,0
kreditgeschäft,16,0,0
kreditnehmer,16,0,0
kreditschutzverband,16,0,0
kreditvergabe,16,0,0
kreisbeigeordnet,16,0,0
kreischef,16,0,0
kreisfrei,16,0,0
kreisgeschäftsstelle,16,0,0
kreisgruppe,16,0,0
kreisjugendamt,16,0,0
kreisläufer,16,0,0
kreisligist,16,0,0
kreismeister,16,0,0
kreisparteitag,16,0,0
kreistagsmitglied,16,0,0
kreisumlage,16,0,0
kreisweiten,16,0,0
krematorium,16,0,0
kreuzband,16,0,0
kreuzchen,16,0,0
kreuzer,16,0,0
kreuzfeuer,16,0,0
kreuzgang,16,0,0
kreuzkirche,16,0,0
kreuzungsbereich,16,0,0
kreuzworträtsel,16,0,0
kriegerdenkmal,16,0,0
kriegsbeginn,16,0,0
kriegsdienstverweigerer,16,0,0
kriegserklärung,16,0,0
kriegsflüchtling,16,0,0
kriegsführung,16,0,0
kriegsgebiet,16,0,0
kriegsgefangenschaft,16,0,0
kriegsgegner,16,0,0
kriegsjahr,16,0,0
kriegsopfer,16,0,0
kriegspartei,16,0,0
kriegsrecht,16,0,0
kriegsverbrechertribunal,16,0,0
kriegszeit,16,0,0
kriminalabteilung,16,0,0
kriminalfall,16,0,0
kriminalisieren,16,0,0
kriminalroman,16,0,0
kriminalstatistik,16,0,0
krippenspiel,16,0,0
kriseln,16,0,0
krisengeschüttelt,16,0,0
krisengipfel,16,0,0
krisensituation,16,0,0
krisenstab,16,0,0
krisenzeit,16,0,0
kritikerin,16,0,0
krud,16,0,0
krümmen,16,0,0
kruzifix,16,0,0
kryptisch,16,0,0
kübel,16,0,0
kubikzentimeter,16,0,0
kubus,16,0,0
küchenmeister,16,0,0
küchenmesser,16,0,0
kuchenspende,16,0,0
küchentisch,16,0,0
kuckuck,16,0,0
kufe,16,0,0
kugelschreiber,16,0,0
kühle,16,0,0
kühlung,16,0,0
kultfigur,16,0,0
kultstatus,16,0,0
kulturangebot,16,0,0
kulturarbeit,16,0,0
kulturbehörde,16,0,0
kulturbetrieb,16,0,0
kulturbrauerei,16,0,0
kulturbüro,16,0,0
kulturdenkmal,16,0,0
kulturdezernentin,16,0,0
kultureinrichtung,16,0,0
kulturerbe,16,0,0
kulturfabrik,16,0,0
kulturförderung,16,0,0
kulturhalle,16,0,0
kulturhistorisch,16,0,0
kulturinitiative,16,0,0
kulturinstitut,16,0,0
kulturkampf,16,0,0
kulturladen,16,0,0
kulturleben,16,0,0
kulturministerium,16,0,0
kulturpreis,16,0,0
kulturreferat,16,0,0
kulturreferent,16,0,0
kulturrevolution,16,0,0
kultursaal,16,0,0
kulturschaffen,16,0,0
kulturscheune,16,0,0
kultursenatorin,16,0,0
kulturstaatsminister,16,0,0
kulturstadt,16,0,0
kulturstiftung,16,0,0
kulturszene,16,0,0
kulturveranstaltung,16,0,0
kultusgemeinde,16,0,0
kultusministerkonferenz,16,0,0
kümmerlich,16,0,0
kumpan,16,0,0
kundendienst,16,0,0
kundenfreundlich,16,0,0
kundenservice,16,0,0
kundenwunsch,16,0,0
kundenzentrum,16,0,0
kunsteisbahn,16,0,0
kunstform,16,0,0
kunstforum,16,0,0
kunstfreund,16,0,0
kunstgegenstand,16,0,0
kunsthändler,16,0,0
kunsthandwerker,16,0,0
kunsthistorikerin,16,0,0
kunsthistorisch,16,0,0
kunsthochschule,16,0,0
künstlername,16,0,0
kunstmarkt,16,0,0
kunstobjekt,16,0,0
kunstpreis,16,0,0
kunstprojekt,16,0,0
kunstraum,16,0,0
kunstschaffen,16,0,0
kunstschatz,16,0,0
kunstszene,16,0,0
kupon,16,0,0
kupplung,16,0,0
kuratorin,16,0,0
kurdirektor,16,0,0
kuren,16,0,0
kurfürstlich,16,0,0
kurgast,16,0,0
kurhotel,16,0,0
kurieren,16,0,0
kuriosität,16,0,0
kuriosum,16,0,0
kursaal,16,0,0
kursangebot,16,0,0
kursentwicklung,16,0,0
kursgebühr,16,0,0
kursiert,16,0,0
kurskorrektur,16,0,0
kursleiter,16,0,0
kursleiterin,16,0,0
kurssturz,16,0,0
kurven,16,0,0
kurverwaltung,16,0,0
kurzbahn,16,0,0
kurzentrum,16,0,0
kurzentschlossen,16,0,0
kurzlebig,16,0,0
kurzprogramm,16,0,0
kurzsichtig,16,0,0
kurzurlaub,16,0,0
kurzweil,16,0,0
kuschelig,16,0,0
kuscheln,16,0,0
küsschen,16,0,0
küstenwache,16,0,0
kutscher,16,0,0
kuvert,16,0,0
laben,16,0,0
laboratorium,16,0,0
lächerlichkeit,16,0,0
lachmuskel,16,0,0
lackieren,16,0,0
lackiert,16,0,0
ladefläche,16,0,0
ladenbesitzer,16,0,0
ladendieb,16,0,0
ladendiebstahl,16,0,0
ladenschlussgesetz,16,0,0
ladentisch,16,0,0
laderaum,16,0,0
lädiert,16,0,0
lagerbestand,16,0,0
lagerraum,16,0,0
lagune,16,0,0
lahmgelegt,16,0,0
lahmlegen,16,0,0
lamentieren,16,0,0
lan,16,0,0
lanciert,16,0,0
landab,16,0,0
landauf,16,0,0
landbau,16,0,0
landeanflug,16,0,0
landeplatz,16,0,0
länderfinanzausgleich,16,0,0
länderkampf,16,0,0
länderübergreifen,16,0,0
landesanstalt,16,0,0
landesarbeitsamt,16,0,0
landesarbeitsgericht,16,0,0
landesbehörde,16,0,0
landesbibliothek,16,0,0
landesbischof,16,0,0
landesdurchschnitt,16,0,0
landesentscheid,16,0,0
landesgesetz,16,0,0
landesgruppenchef,16,0,0
landeshauptfrau,16,0,0
landeshauptleute,16,0,0
landeshaushalt,16,0,0
landesinnere,16,0,0
landesmedienanstalt,16,0,0
landesmeistertitel,16,0,0
landesmittel,16,0,0
landesobmann,16,0,0
landesparlament,16,0,0
landespartei,16,0,0
landespolitisch,16,0,0
landesrechnungshof,16,0,0
landesschulrat,16,0,0
landessieger,16,0,0
landessprache,16,0,0
landesstudio,16,0,0
landesvater,16,0,0
landesverfassung,16,0,0
landesverteidigung,16,0,0
landesvertretung,16,0,0
landeswährung,16,0,0
landeszentralbank,16,0,0
landeszentrale,16,0,0
landfrauenverein,16,0,0
landfriedensbruch,16,0,0
landgasthof,16,0,0
landgraf,16,0,0
landläufig,16,0,0
landmann,16,0,0
landmine,16,0,0
landrätin,16,0,0
landschafts,16,0,0
landschaftspflege,16,0,0
landschaftsschutz,16,0,0
landschaftsschutzgebiet,16,0,0
landsmannschaft,16,0,0
landtagskandidat,16,0,0
landtagswahlkampf,16,0,0
langatmig,16,0,0
langer,16,0,0
langfinger,16,0,0
langgezogen,16,0,0
langlebig,16,0,0
längs,16,0,0
langsamkeit,16,0,0
langweiler,16,0,0
langzeit,16,0,0
langzeitverletzt,16,0,0
lappen,16,0,0
lärmbelastung,16,0,0
lärmend,16,0,0
lärmpegel,16,0,0
larve,16,0,0
lasch,16,0,0
lästern,16,0,0
lastkraftwagen,16,0,0
lastzug,16,0,0
lasziv,16,0,0
lattenschuss,16,0,0
laube,16,0,0
laufbereitschaft,16,0,0
laufstrecke,16,0,0
lauftraining,16,0,0
laufwerk,16,0,0
launisch,16,0,0
lauschig,16,0,0
lauwarm,16,0,0
lava,16,0,0
lawinengefahr,16,0,0
lax,16,0,0
layout,16,0,0
lazarett,16,0,0
lcd,16,0,0
leasen,16,0,0
lebendigkeit,16,0,0
lebensabend,16,0,0
lebensalter,16,0,0
lebensart,16,0,0
lebensberatung,16,0,0
lebensende,16,0,0
lebenserfahrung,16,0,0
lebensfähig,16,0,0
lebensfroh,16,0,0
lebensführung,16,0,0
lebensgroß,16,0,0
lebensgrundlage,16,0,0
lebenshaltungskosten,16,0,0
lebenslage,16,0,0
lebenslust,16,0,0
lebenslustig,16,0,0
lebensmittelgeschäft,16,0,0
lebensmittelhandel,16,0,0
lebensmittelmarkt,16,0,0
lebensmotto,16,0,0
lebensnotwendig,16,0,0
lebenspartner,16,0,0
lebensphase,16,0,0
lebensretten,16,0,0
lebensretter,16,0,0
lebensverhältnis,16,0,0
lebkuchen,16,0,0
lecken,16,0,0
lederhose,16,0,0
leerlauf,16,0,0
leerstehen,16,0,0
legalisieren,16,0,0
legalisierung,16,0,0
leger,16,0,0
legitimiert,16,0,0
legitimität,16,0,0
lehne,16,0,0
lehramt,16,0,0
lehranstalt,16,0,0
lehrauftrag,16,0,0
lehrberuf,16,0,0
lehrbetrieb,16,0,0
lehrerkollegium,16,0,0
lehrerstelle,16,0,0
lehrerzimmer,16,0,0
lehrgeld,16,0,0
lehrmeister,16,0,0
lehrperson,16,0,0
lehrpfad,16,0,0
lehrstück,16,0,0
lehrstunde,16,0,0
lehrveranstaltung,16,0,0
lehrzeit,16,0,0
lei,16,0,0
leibchen,16,0,0
leichtathletin,16,0,0
leichter,16,0,0
leichtfüßig,16,0,0
leichtsinn,16,0,0
leichtsinnig,16,0,0
leichtverletzt,16,0,0
leidensgeschichte,16,0,0
leidensweg,16,0,0
leidlich,16,0,0
leidtragende,16,0,0
leidvoll,16,0,0
leidwesen,16,0,0
leiharbeiter,16,0,0
leis,16,0,0
leistungsbereitschaft,16,0,0
leistungsbilanz,16,0,0
leistungsdruck,16,0,0
leistungsgerecht,16,0,0
leistungsgruppe,16,0,0
leistungskurs,16,0,0
leistungsorientiert,16,0,0
